#,#,#,#,#,#,#,#
深海,[美]詹姆斯·内斯特 / 白夏 , 北京联合出版公司 , 2015-6-19 ,9.0,"
        (333人评价)
    ",迄今为止，大部分海洋研究都在船上进行。而《纽约时报》《户外》专栏作者詹姆斯·内斯特，以一年半时间走访离经叛道的民间海洋研究者，身怀绝技的自由潜水员，以赌上性... 
意识探秘,(美) 科赫 / 顾凡及、侯晓迪 , 上海科学技术出版社 , 2012-6-1 ,9.0,"
        (111人评价)
    ",《意识探秘:意识的神经生物学研究》内容简介：意识是科学上至今还未解决的超级秘密之一。什么是意识？意识是怎样产生的？意识有什么益处？只有人才有意识吗？为什么我... 
星际唱片,[美]卡尔·萨根 / 杨鹏 , 上海人民出版社 , 2016-10 ,8.8,"
        (83人评价)
    ","◆大名鼎鼎、堪称科学家模范的卡尔·萨根，带领NASA“旅行者”号原班工作团队撰写，披露人类寄给外星生命的第一份地球档案的全部内容
萨根领携的全精英团队为什么... "
大众天文学(上下两册),C.弗拉马里翁 / 李珩 , 广西师范大学出版社 , 2003-01 ,8.8,"
        (397人评价)
    ",世界名著译丛。 本书是由法国天文学家、世界著名科普作家C.弗拉马里翁所著，初版于1880年，遂成为传遍全球的科普经典，被誉为“法国图书馆镇馆之宝”。 作者以... 
反叛的科学家,[美]弗里曼·戴森  (Freeman Dyson) / 肖明波、杨光松 , 浙江大学出版社 , 2013-6-1 ,8.8,"
        (97人评价)
    ",从伽利略到今天的业余天文观测者，科学家们都有反叛精神，戴森如是说。在追求大自然真理时，他们受理性更受想象力的指引，他们最伟大的理论就具有伟大艺术作品的独特性... 
机器人叛乱,[加拿大]基思·斯坦诺维奇（Keith E.Stanovich） / 吴宝沛 , 机械工业出版社 , 2015-5 ,8.6,"
        (473人评价)
    ","""我，机器人？""
是的，你是一个机器人！你有两个毫无人性的主人，一个是基因，一个是模因。
它们寄生在你身上，你懵懂无知地为你的主人卖命，哪怕为此丢了脑袋也在... "
最后的熊猫,〔美〕乔治•夏勒 著 / 张定绮 译、胡锦矗 校 , 上海译文出版社 , 2015-3 ,8.8,"
        (202人评价)
    ","熊猫，作为众所周知的中国国宝，世人皆爱其憨态可掬；但却很少有人真正了解，这一珍稀动物在其所生存的狭窄空间里，在孤独无言的日子里，面临着怎样的艰难和危险。

... "
穿越计算机的迷雾,李忠 , 电子工业出版社 , 2011-1 ,8.9,"
        (223人评价)
    ",《穿越计算机的迷雾》从最基本的电学知识开始，带领读者一步一步、从无到有地制造一台能全自动工作的计算机。在这个过程中，读者可以学习到大量有趣的电学、数学和逻辑... 
普通生物学,陈阅增 , 高等教育出版社 , 1997-07-01 ,8.9,"
        (881人评价)
    ",已故著名生物学家陈阅增教授认为，生命现象在高度的多样性后面存在着高度的统一性。生物界是一个整体，在分子和细胞的功能与结构、有机体的稳态、发育、遗传、适应与进... 
种子的胜利,[美] 索尔·汉森（Thor Hanson） / 杨婷婷 , 中信出版集团 , 2017-1 ,8.1,"
        (138人评价)
    ","经历了两千年沉睡的种子，为何还能再发芽？
为了寻找豆肉蔻与胡椒，竟然促成了地理大发现？
中东的小麦种子，如何决定了不同国家的命运兴衰？
《种子的胜利》是一本... "
心智探奇,[美]史蒂芬·平克（Steven Pinker） / 郝耀伟 , 浙江人民出版社 , 2016-3 ,8.3,"
        (231人评价)
    ","【内容简介】
权威解答“什么是智能”这一深刻问题，破解机器人难题。
详细剖析心智的四大能力，权威解读“心智如何工作”。
一扇窥视人类心智活动神奇与奥秘的窗户... "
99.9%都是假设,竹内薰 / 马淑萍、郝莉菱 , 中国发展出版社 , 2009-10 ,7.4,"
        (202人评价)
    ",《99.9%都是假设》内容简介：真的假的？这个世界99.9％都是假设？当你听到下面这些观点时，会不会吓一跳———飞机是怎么飞起来的”的原理，至今也没有彻底解... 
The Mismeasure of Man,Stephen J Gould , W. W. Norton & Co. , 1996-6-17 ,8.5,"
        (21人评价)
    ","When published in 1981, The Mismeasure of Man was immediately hailed as a mast... "
理性乐观派,（美）马特·里德利（Matt Ridley） / 闾佳 , 机械工业出版社 , 2011-12 ,8.4,"
        (1495人评价)
    ",20世纪60年代人口爆炸和全球饥荒令人忧心忡忡，70年代资源枯竭甚嚣尘上，80年代酸雨来了，90年代轮到瘟疫。21世纪初，全世界为全球变暖集体焦虑。可是，这... 
给孩子讲量子力学,李淼 / 博集天卷,民主与建设出版社 , 2017-1-1 ,8.3,"
        (311人评价)
    ","顶尖物理学家，马云、徐小平、罗振宇的“私享课”老师
李淼教授趣味开讲
大科学家讲给小朋友的前沿物理学，
和孩子一起探索世界的真相！
值得家长和孩子共读的人文... "
动物的朋友圈,[瑞士]埃德里安娜·巴尔曼 / 刘小雨 , 北京联合出版公司·后浪出版公司 , 2015-8 ,8.8,"
        (159人评价)
    ","第一本动物趣味分类插画图鉴
令人叫绝的分类图鉴，惊艳震撼的动物百科
620只怪诞萌物，41个值得点赞的动物盆友圈
一大波电眼来袭！！
【编辑推荐】
★你绝对... "
地球上最伟大的表演,理查德•道金斯 (Richard Dawkins) / 李虎、徐双悦 , 中信出版社 , 2013-3-2 ,8.6,"
        (370人评价)
    ","内容简介：
这是英国著名生物学家道金斯的又一本经典之作。
无论我们看哪里，毫不意外，我们几乎都能看到绿色。毫不意外，我们发现自己位于枝繁叶茂的一棵生命之树的... "
#,#,#,#,#,#,#,#
我的好奇心橱柜,[美]戈登·格赖斯 / 陈阳 , 中信出版集团 , 2017-4 ,7.2,"
        (51人评价)
    ","本书是美国著名自然作家戈登•格赖斯写给自然爱好者的博物学指南。
他分享了自己走上博物收纳之路的故事，解释了科学家们如何将自然界的生命体分类，详细说明了如何保... "
时间地图,[美] 大卫·克里斯蒂安 / 晏可佳、段炼、房芸芳、姚蓓琴 , 中信出版集团·见识城邦 , 2017-6 ,8.4,"
        (136人评价)
    ","【内容简介】
如果把130亿年比喻成13年的话，那么宇宙大爆炸就发生在13年前，太阳系出现在4.5年前，最早的生命有机体出现在4年前，恐龙大约在3个星期前灭... "
世界重启,[英]路易斯·达特内尔 / 秦鹏 , 北京联合出版公司 , 2015-12 ,8.4,"
        (192人评价)
    ","我们熟知的世界已经消亡。而现在的关键问题是：接下去该怎么办？
本书是一本针对幸存者的指南，作者路易斯•达特内尔不仅探讨了如何让人们在灾难后的几个星期里活下去... "
宇宙之书,约翰•D.巴罗 (John D.Barrow) / 李剑龙 , 人民邮电出版社 , 2013-4-1 ,8.5,"
        (402人评价)
    ",头上的星空，自古以来就激发着人类无尽的好奇和想象。为了解释我们所见的宇宙，从亚里士多德、托勒密、哥白尼、牛顿、康德到爱因斯坦，再到现代学者对爱因斯坦宇宙学方... 
漫步到宇宙尽头,李然 , 2017-5 , 48.00元,8.1,"
        (113人评价)
    ",1961年4月12日莫斯科时间上午9点零7分，苏联的东方1号飞船发射升空，抵达300公里高的轨道，并绕地球一周， 这是人类第一次飞出大气层，进入太空。此时距... 
进化的大脑,[美]戴维·J·林登 / 沈颖 等 , 上海人民出版社 , 2009-8 ,8.5,"
        (377人评价)
    ",本书是美国约翰·霍普金斯大学神经科学系教授林登博士向公众普及脑科学知识的富于趣味性的读物。作者认为人脑是在长期进化过程中自然形成的组织系统而不是刻意设计的产... 
感觉的自然史,〔美〕黛安娜·阿克曼著、Diane Ackerman / 路旦俊 , 花城出版社 , 2006-06 ,8.7,"
        (187人评价)
    ",凡夫俗子的肉身携带着七情六欲，注定是逃不脱感官的五指山的。视觉、听觉、嗅觉、味觉、触觉布成一张欲望之网，将我们所有的感觉一网打尽。然而，我们对于自己的感官又... 
数学天书中的证明,Martin Aigner、G.M.Ziegler / 冯荣权;宋春伟;宗传明[ , 高等教育出版社 , 2009-5 ,9.1,"
        (377人评价)
    ",本书介绍了35个著名数学问题的极富创造性和独具匠心的证明。其中有些证明不仅想法奇特、构思精巧，作为一个整体更是天衣无缝。难怪，西方有些虔诚的数学家将这类杰作... 
死亡的脸,[美] 许尔文·努兰（Sherwin B.Nuland） / 杨慕华 , 海南出版社 , 2002-04-01 ,8.7,"
        (409人评价)
    ",《外科医生手记:死亡的脸》讲述了医学打破了生死的自然平衡，帮误导人类抗拒必然的死亡。各种意外、自杀及疾病夺走了许多人的生命，死亡的脸一再显示缺氧、疼能，饥饿... 
汽车是怎样跑起来的,［日］ 御堀直嗣 / 卢扬 , 人民邮电出版社 , 2013-12 ,8.5,"
        (465人评价)
    ",本书从汽车的内部结构开始讲起，精选了大量手绘图与各知名汽车公司提供的照片，以图配文的形式详细讲解了汽油动力车、电动汽车和混合动力车的工作原理，同时开辟了“汽... 
周期表,[意] 普里莫·莱维 / 牟中原 , 山东文艺出版社 , 2014-6-20 ,8.2,"
        (204人评价)
    ","氢，和星星、太阳里燃烧的元素一样。它的凝聚产生了这永恒而孤寂的宇宙。
1975年出版的《周期表》是莱维最为著名的作品，他凭借丰富的化学家的知识，以各种元素为... "
鸟的感官,[英] 蒂姆·伯克黑德 / 沈成 , 商务印书馆 , 2017-1 ,9.3,"
        (45人评价)
    ","2012年《卫报》“最佳自然图书”
2012年《独立报》“最佳自然图书”
2012年度英国鸟类基金会“最佳鸟类图书”
做一只鸟是什么感觉？在本书中，伯克黑德... "
趣味生活简史,比尔·布莱森 / 严维明 , 接力出版社 , 2011-7-1 ,8.1,"
        (873人评价)
    ","本书是《万物简史》作者最新扛鼎之作，其创作灵感源自于作者一次石破天惊的发现：房屋不是躲避历史的避难所，而是历史的最终归宿。
在作者看来，无论世界上发生了什么... "
猿形毕露,[美]弗朗斯·德瓦尔（Frans de Waal） / 陈信宏 , 生活·读书·新知三联书店 , 2015-4 ,8.7,"
        (217人评价)
    ",黑猩猩和倭黑猩猩是进化路途中和人类最为相似的两种动物，从他们的群体关系、家族构成、性格甚至两性关系中，可以窥见我们自己。德瓦尔先生的《黑猩猩的政治》是对黑猩... 
城市里的野生动物,[德] 伊尔卡·索科洛夫斯基 文、亚娜·斯泰曼 图 / 王萍、万迎朗 , 后浪丨北京联合出版公司 , 2017-7 ,8.3,"
        (21人评价)
    ","了解与人类比邻而居的野生动物们，
深入不为人知的都市丛林，
守护生态地球，感受城市的脉动
...................
※编辑推荐※
★一本身边的... "
致命药瘾,[美]辛西娅·库恩 等 / 林慧珍、关莹 , 三联书店 , 2016-8 ,8.5,"
        (134人评价)
    ",听到“毒品”二字，你会立刻警惕起来，但你是否知道，早上醒神的咖啡、睡前助眠的红酒、疲惫时加油的能量饮料、头疼时吃的止疼片、失眠时吃的安眠药……也会让人上瘾，... 
迷人的数学,[英] 伊凡•莫斯科维奇 / 佘卓桓 , 湖南科学技术出版社 , 2016-8 ,9.3,"
        (57人评价)
    ","与历史上的数学天才一起挑战头脑体操
315个经典游戏开发大脑潜能，呈现数学之美
在《迷人的数学》中，世界著名智力游戏专家、百万级畅销书《大脑游戏天书》作者伊... "
巫师、外星人和星舰,[美] 查尔斯·阿德勒 / 雒城 , 清华大学出版社 , 2015-8-10 ,8.6,"
        (194人评价)
    ","《卫报》2014年度最佳自然科普图书之一
《物理世界》2014年度十佳图书之一
【内容简介】
从瞬间移形到太空电梯，从外星接触到星际旅行，科幻和奇幻作家笔下... "
哲学家们都干了些什么？,林欣浩 , 辽宁教育出版社 , 2011-5 ,8.6,"
        (7025人评价)
    ",《哲学家们都干了些什么?》内容简介：这是一本有趣的哲学简明史，也是人类最厉害的天才们自我折磨的历史。哲学家们只想在思考中寻找终极真理，但在他们的争吵中，世界... 
世界观,理查德·德威特 (Richard DeWitt) / 李跃乾、张新 , 电子工业出版社 , 2014-1-1 ,8.3,"
        (160人评价)
    ",作为一本科学历史哲学的入门书籍，《世界观》（第一版）出版后受到广大读者的热烈欢迎。因为严谨认真的态度和阐述复杂深奥的概念的能力，这本著作的作者理查德德威特受... 
#,#,#,#,#,#,#,#
启示录,[美] Marty Cagan / 七印部落 , 华中科技大学出版社 , 2011-5 ,8.5,"
        (4702人评价)
    ",为什么市场上那么多软件产品无人问津，成功的产品凤毛麟角？怎样发掘有价值的产品？拿什么说服开发团队接受你的产品设计？如何将敏捷方法融入产品开发？过去二十多年，... 
简约至上,[英] Giles Colborne / 李松峰、秦绪文 , 人民邮电出版社 , 2011-1-1 ,8.4,"
        (4489人评价)
    ",追求简单易用是人类的本性，无论是互联网产品。还是移动应用。亦或其他交互式设计，简单易用始终都是赢得用户的关键。同时，简单易用的程度也与产品寿命的长短密切相关... 
设计心理学,Donald Norman / 梅琼 , 中信出版社 , 2003-10-1 ,8.2,"
        (3391人评价)
    ",设计心理学，ISBN：9787800739255，作者：（美）唐纳德·A.·诺曼（Donald A. Norman）著；梅琼译；梅琼译 
点石成金,[美] 史蒂夫·克鲁克 / De Dream' , 机械工业出版社 , 2006-8 ,8.5,"
        (5906人评价)
    ",可用性设计是Web设计中最重要也是最困难的一项任务。《点石成金》的作者根据自己多年从业的经验，剖析用户的心理，在用户使用的模式、为浏览进行设计、导航设计、主... 
用户体验的要素,Jesse James Garrett / 范晓燕 , 机械工业出版社 , 2007年10月 ,8.2,"
        (3690人评价)
    ","这不是一本关于“怎样做（How-to）”的书。有很多很多讨论如何建设网站的书，这本不是。
这不是一本关于技术的书。在这里你找不到一行代码。
这不是一本有答案... "
About Face 3 交互设计精髓,Alan Cooper、Robert Reimann、David Cronin / 刘松涛 , 电子工业出版社 , 2008-11 ,8.7,"
        (1221人评价)
    ",本书是一本数字产品和系统的交互设计指南，全面系统地讲述了交互设计过程、原理和方法，涉及的产品和系统有个人电脑上的个人和商务软件、Web应用、手持设备、信息亭... 
认知与设计,Jeff Johnson / 张一宁 , 人民邮电出版社 , 2011-9-1 ,8.7,"
        (1343人评价)
    ",本书语言清晰明了，将设计准则与其核心的认知学和感知科学高度统一起来，使得设计准则更容易地在具体环境中得到应用。涵盖了交互计算机系统设计的方方面面，为交互系统... 
破茧成蝶：用户体验设计师的成长之路,刘津、李月 , 人民邮电出版社 , 2014-7 ,8.6,"
        (885人评价)
    ",市面上已经有很多专业的用户体验书籍，但解决用户体验设计师在职场中遇到的众多现实问题的图书并不多见。本书从用户体验设计师的角度出发，系统地介绍了其职业生涯中的... 
情感化设计,[美] Donald A.Norman； / 付秋芳、程进三 , 电子工业出版社 , 2005-5 ,8.1,"
        (2131人评价)
    ",
人人都是产品经理,苏杰 , 电子工业出版社 , 2010年4月 ,7.6,"
        (6411人评价)
    ",这是写给“-1到3岁的产品经理”的书，适合刚入门的产品经理、产品规划师、需求分析师，以及对做产品感兴趣的学生，用户体验、市场运营、技术部门的朋友们，特别是互... 
赢在用户,[美]Steve Mulder、[美]Zivv Yarr / 范晓燕 , 机械工业出版社 , 2007-08-01 ,8.0,"
        (1082人评价)
    ",您如何保证您的网站确实给予用户他们所需要的，并对您产生商业成果？您需要了解谁是您的用户，您的用户的目标、行为和观点是什么，还要把他们的需求当成您的第一要务。... 
Web界面设计,Bill Scott、Theresa Neil / 李松峰 , 电子工业出版社 , 2009年7月 ,8.7,"
        (583人评价)
    ",当前的Web已经进入崭新的时代！本书涵盖了在基于独一无二的Web环境下、在创建丰富体验的过程中设计Web界面的最佳实践、模式和原理。UI专家Bill Sco... 
设计师要懂心理学,[美] Susan Weinschenk / 徐佳、马迪、余盈亿 , 人民邮电出版社 , 2013-5-1 ,7.7,"
        (1093人评价)
    ",《设计师要懂心理学》出自国际知名的设计心理学博士Susan M. Weinschenk之手，内容实用，示例清晰，以创造美观实用的设计为宗旨，讨论了设计师必须... 
交互设计沉思录,Jon Kolko / 方舟 , 机械工业出版社华章公司 , 2012-10-1 ,7.8,"
        (516人评价)
    ",本书由交互设计领域的思想领袖Jon Kolko所著，是交互设计领域的里程碑之作。本书完美地将当代设计理论和研究成果融入交互设计实践中，将对交互设计的阐释和分... 
Designing Interactions,Bill Moggridge , MIT Press , 2006-11-24 ,9.0,"
        (487人评价)
    ",Digital technology has changed the way we interact with everything from the ga... 
触动人心,Josh Clark / 包季真 , 电子工业出版社 , 2011-10 ,8.4,"
        (976人评价)
    ","本书是《Tapworthy: Designing Great iPhone Apps》的中文翻译版。
可能你设计网站产品或软件界面早已得心应手，可是遇到了i... "
交互设计之路,库帕 / Chris Ding , 电子工业出版社 , 2006-3 ,8.0,"
        (1021人评价)
    ",本书是基于众多商务案例，讲述如何创建更好的、高客户忠诚度的软件产品和基于软件的高科技产品的书。本书列举了很多真实可信的实际例子，说明目前在软件产品和基于软件... 
Web信息架构(第3版),Peter Morville、Louis Rosenfeld / 陈建勋 , 电子工业出版社 , 2008年8月 ,8.2,"
        (815人评价)
    ",本书涵盖了信息架构基本原理和实践应用的方方面面。全书共7个部分，包括信息架构概述、信息架构的基本原理、信息架构的开发流程和方法论、信息架构实践、信息架构与组... 
瞬间之美,"[美] Robert Hoekman, Jr. / 向怡宁 ", 人民邮电出版社 , 2009-7 ,8.0,"
        (2007人评价)
    ","本书特色：
本书通过重现用户面对Web应用时由始至终的完整情境，主要针对Web应用中几乎所有相关元素，例如Search、Screencast、Blog 、W... "
Web表单设计,[美] Luke Wroblewski / 卢颐、高韵蓓 , 清华大学出版社 , 2010-6 ,8.6,"
        (547人评价)
    ",精心设计的表单，能让用户感到心情舒畅，愉快地注册、付款和进行内容创建和管理，这是促成网上商业成功的秘密武器。本书通过独到、深邃的见解，丰富、真实的实例，道出... 
#,#,#,#,#,#,#,#
Designing Interfaces中文版,Jenifer Tidwell / 蒋芳 , 电子工业出版社 , 2008-03-01 ,8.3,"
        (667人评价)
    ",“非常优秀！这绝对是UI设计模式领域最好的书，也是近年来交互设计领域最好的新书之一。本书清楚、简洁、引人入胜，既包括基础知识，又讲述了复杂的概念，既适合初学... 
锦绣蓝图,[美] 沃德科 (Christina Wodtke)、[美] 戈夫拉 (Austin Govella) / 蔡芳 , 人民邮电出版社 , 2009-11-01 ,8.0,"
        (998人评价)
    ",Web 2.0和社会化大趋势下，你的网站发展喜人，但是问题也接踵而来：信息变得越来越庞杂无序，业务流程愈加复杂，搜索和导航越来越难，用户对使用体验的要求也越... 
设计方法卡牌,罗莎 等 , 电子工业出版社 , 2017-7 ,9.1,"
        (177人评价)
    ",本套设计素材提供了54种设计方法，以卡牌的形式展示给读者，每张卡牌包括该设计方法的基本描述、目的、时间成本、工具渠道、使用阶段、操作步骤及其归类属性等信息。... 
通用设计方法,贝拉·马丁（Bella Martin）、布鲁斯·汉宁顿（Bruce Hanington） / 初晓华 , 中央编译出版社 , 2013-9 ,8.6,"
        (82人评价)
    ","*揭开复杂、昂贵、费时的用户研究方法的神秘面纱
*创建跨学科设计团队共享
*视觉呈现极具说服力的实例介绍
*介绍运用这些设计方法有助于优化设计研究策略的最佳... "
随意搜寻,Peter Morville / 沈浩翔 , 华中科技大学出版社 , 2013-10-1 ,8.3,"
        (178人评价)
    ",在这个信息爆炸的年代，我们如何找到出路？在纷繁交错的信息流中，我们如何筛选出想要的信息？既然Google已经魔法般地将正确答案呈现在我们面前，为什么信息架构... 
在你身边，为你设计,腾讯公司用户研究与体验设计部 , 电子工业出版社 , 2013-1 ,7.2,"
        (1058人评价)
    ",设计属于所有人，也意在为所有人使用，这既是设计的价值，也是设计的责任。本书内容包括：设计理念、设计方法、用户研究、体验设计、设计流程和工具，以及团队成长与管... 
用户体验草图设计,比尔·巴克斯顿(Bill Buxton) / 黄峰 , 电子工业出版社 , 2009-11 ,7.7,"
        (599人评价)
    ","《用户体验草图设计:正确地设计,设计得正确(全彩)》：比尔·盖茨亲笔推荐版
人因国际、百度、华为、微软、腾讯用户体验部门联合推荐! "
用户体验度量,[美] 特里斯(Tullis.T.)、[美] 阿伯特(Albert.B.) / 周荣刚 , 机械工业 , 2009-8 ,8.1,"
        (332人评价)
    ",有效地测量任何产品的可用性都需要选择和使用正确的度量．并要有效地利用它所揭 示出来的信息。《用户体验度量》首次介绍了相关实用资料．可以使可用性从业人员和产品... 
移动应用UI设计模式,[美] Theresa Neil、Theresa Neil / 王军锋、郭偎、武艳芳 , 人民邮电出版社 , 2013-1-1 ,7.2,"
        (337人评价)
    ","内容简介：
当你迫于压力，要制作出设计精良、易于使用的移动应用时，根本就没时间进行完全的创新。这本简要的手册提供了70多种移动应用设计模式作为参考，包括了从... "
用户故事地图,Jeff Patton / 李涛、向振东 , 清华大学出版社 , 2016-4-1 ,7.4,"
        (123人评价)
    ",用户故事地图作为一种有效的需求工具，越来越广泛地应用于开发实践中。本书以用户故事地图为主题，强调以合作沟通的方式来全面理解用户需求，涉及的主题包括怎么以故事... 
用户体验面面观,[美] 库涅夫斯基(Mike Kuniavsky) / 汤海 , 清华大学出版社 , 2010-5 ,7.8,"
        (180人评价)
    ",这是一本专注于用户研究和用户体验的经典读物，同时也是一本容易上手的实战手册，从实践者的角度，着重讨论和阐述了用户研究的重要性、主要的用户研究方法和工具，同时... 
设计之下,搜狐新闻客户端UED团队 , 电子工业出版社 , 2014-1-1 ,7.5,"
        (443人评价)
    ",形而上者谓之道，形而下者谓之器。匠者，器也。处身平凡的匠人不断追求向上的设计之道。本书没有华丽的辞藻和长篇大论的理论，作者是搜狐一线的设计团队，写作过程中他... 
商业秀,（美）斯科特·麦克凯恩 / 王楠岽、徐化 , 中信出版社 , 2003-12 ,7.8,"
        (190人评价)
    ",你的企业到底在生产产品，还是在生产生活方式？你是在销售物质提供服务，还是在销售氛围和提供情感体验？如果企业家的思考这们的问题，并且看到那些真正成功的企业的需... 
设计心理学2,[美] 唐纳德·A·诺曼 / 张磊 , 中信出版社 , 2011-8-1 ,7.9,"
        (712人评价)
    ",在本书中，诺曼博士探讨了为什么我们的生活需要复杂，而不是简单，而设计促成了复杂生活的实现。作者以清晰而又轻松的行文，为读者讲解了为什么我们渴望的不是简单。当... 
无界面交互,[美]Golden Krishna / 杨名 , 人民邮电出版社 , 2017-1 ,7.1,"
        (83人评价)
    ","“真希望在硅谷工作的人们已经读过这本书了。”——Doug LeMoine，Cooper总经理
“这本书的写作看似随意，字里行间却透着一种辛辣、幽默的反叛精神... "
设计调研,戴力农 , 电子工业出版社 , 2014-4 ,7.6,"
        (135人评价)
    ",设计调研是设计专业学生和设计师在信息时代需要掌握的一项基本技能，因此本书全方位地就这一主题开展讨论。首先定性地介绍了常用的数据采集方法，如观察法、访谈法、问... 
设计沟通十器,Daniel M. Brown / 樊旺斌 , 机械工业出版社 , 2008-12 ,7.6,"
        (336人评价)
    ",本书提供了网站设计时所需的可交付文档资料包括：概念模型，站点地图，可用性报告等，这些文档资料是设计人员和客户进行交流的主要工具。本书深入讨论了文档推介和风险... 
可用性工程,尼尔森 / 刘正捷 , 机械工业出版社 , 2004-1 ,8.1,"
        (305人评价)
    ",《可用性工程》系统地介绍可用性工程，被国际可用性工程界一致推崇为该领域的最佳入门书籍。《可用性工程》着重讲述了能取得良好成本效益的可用性方法，并详细介绍了在... 
101 Design Methods,Vijay Kumar , Wiley , 2012-10-9 ,8.8,"
        (46人评价)
    ",This is the first step-by-step guidebook for successful innovation planning. U... 
移动设计,傅小贞、胡甲超、郑元拢 , 电子工业出版社 , 2013-7-1 ,7.8,"
        (452人评价)
    ",移动应用的交互设计对于移动产品的体验来说有着决定性的作用。作者首先从人-机-环的角度出发来阐述移动应用的设计，并建立了移动应用设计的基本原则；其次，根据移动... 
#,#,#,#,#,#,#,#
写给大家看的设计书,Robin Williams、John Tollett / 杨庆康 , 人民邮电出版社 , 2010-5 ,8.3,"
        (525人评价)
    ",《写给大家看的设计书:实例与创意》是两位世界级设计师的合作经典。他们用简练有趣的语言让复杂的设计问题变得通透易懂。从标志到名片，再从广告牌到宣传册，这里汇集... 
信息设计,简·维索基·欧格雷迪(O＇Grady.J.V.) / 郭瑽 , 凤凰出版传媒集团，译林出版社 , 2009-12 ,8.4,"
        (218人评价)
    ",《信息设计》以一种极具启发性的方式展示了一系列振奋人心的设计作品，表现了形式与功能的完美均衡，切实而深入地探讨了对于信息的组织与视觉呈现。针对各种需求——无... 
This is Service Design Thinking,"Schneider, Jakob ", BIS Publishers , 2011-5-1 ,8.7,"
        (81人评价)
    ",
认知设计,Julie Dirksen / 简驾 , 机械工业出版社 , 2013-4 ,8.2,"
        (84人评价)
    ",作为一名老师、培训讲师、咨询顾问、教练、演讲嘉宾、领导者……你是不是经常为如何才能让你的教学、培训方式更有吸引力而煞费苦心？如何才能打动你的听众？如何才能为... 
亲爱的界面,[瑞士] Lukas Mathis / 王军锋、杨蕾、曾小进 , 人民邮电出版社出版 , 2012-11 ,8.0,"
        (253人评价)
    ",《亲爱的界面——让用户乐于使用、爱不释手》主要介绍如何设计出具有可用性的应用程序和网站，不但让用户乐于使用，而且令其爱不释手。可用性是设计大厦的基石，作者详... 
U一点·料,阿里巴巴集团 1688用户体验设计部 , 机械工业出版社 , 2015-7-13 ,8.1,"
        (130人评价)
    ",《U一点·料——阿里巴巴1688UED体验设计践行之路》是1688UED团队历经多年实践之后的心血之作，书中以“道─术─器”的思路为编排脉络，从设计观、思考... 
决胜UX,[美] Jaime Levy / 胡越古 , 人民邮电出版社 , 2016-11 ,8.3,"
        (25人评价)
    ",这本书展示了一个实践用户体验策略的可靠框架。这套框架特别为开发创新型产品设计，包含众多实用技巧。具体内容分为11章：第1章确定用户体验策略是什么；第2章确定... 
匠心体验,[法] 艾米丽·布歇 / 吴　博 , 人民邮电出版社 , 2016-11 ,8.6,"
        (30人评价)
    ",本书针对在智能手机和平板电脑的网站及应用程序设计，详细剖析了移动终端服务的用户体验设计要点，阐述了营造舒适的感官体验、甄选内容及功能、提高用户效率、优化等待... 
用户体验多面手,Leah Buley / 新浪微博用户研究与体验设计中心、七印部落 , 华中科技大学出版社 , 2014-11-20 ,7.9,"
        (112人评价)
    ",用户体验多面手是指那些必须完成多种任务的用户体验设计师。他们除了开展用户研究，设计方案外，往往还要花大量的时间与同事讨论、沟通，甚至还要写文案，做测试。这些... 
触类旁通,[美] Josh Clark / C7210 , 电子工业出版社 , 2017-4 ,8.7,"
        (24人评价)
    ",本书深入触屏人机交互构成的核心，以大量的用户调研数据为基础，分析了多终端时代触屏设备用户使用习惯的变化及其对设计的影响，总结出了触屏界面设计原则和规律，并给... 
Web导航设计,James Kalbach / 李曦琳 , 电子工业出版社 , 2009 年3月 ,8.2,"
        (242人评价)
    ",业务目标的实现，依赖于用户能够找到并使用您提供的服务。本书为您讲述创建有效导航系统的基本设计原则、开发技巧和实用建议，并附有大量的真实案例。本书研究深入，援... 
UCD火花集,UCDChina , 人民邮电出版社 , 2009 ,7.4,"
        (1319人评价)
    ",本书收集了UCDChina上线以来推出的13个话题，内容涵盖了产品设计的全部流程，按顺序集结到第一到第十三章中，讨论了如何研究用户、如何将用户需求应用到产品... 
精益设计,Jeff Gothelf / 张玳 , 人民邮电出版社 , 2013-8 ,7.9,"
        (117人评价)
    ",本书作者根据精益创业法的理念归纳出了行之有效的精益设计方法，让设计团队可以用更低的成本、更高的效率设计出更好的用户体验。本书重点介绍了如何利用精益设计来改善... 
交互设计指南,Dan Saffer / 陈军亮、陈媛嫄、李敏 , 机械工业出版社 , 2010年7月 ,7.7,"
        (256人评价)
    ",本书对交互设计的来源和本质作了很好的介绍。书中包含了作者十多年来对交互设计的一些深刻理解，对如何做好交互设计有很强的实践价值。在本书第3～8章中，贯穿了一个... 
微交互,塞弗 (Dan Saffer) / 李松峰 , 人民邮电出版社 , 2013-11-1 ,7.6,"
        (264人评价)
    ",平庸的产品与伟大的产品差就差在细节上。作者Dan Saffer将通过这本书展示怎么设计微交互，即位于功能之内或周边的那些交互细节。你的手机怎么静音？你怎么知... 
游戏化实战,[美]Yu-kai Chou / 杨国庆 , 华中科技大学出版社 , 2017-1 ,8.8,"
        (58人评价)
    ","TED演讲人作品，罗辑思维、华为首席用户体验架构师、思科网络体验CTO推荐。
随书附有TED演讲中文视频及作者开设的游戏化初学者课程。作者为Google、乐... "
